, 距离（米） ,showName,建成年代,楼栋数, 总户数 , 成交均价（元） , 在售均价（元） ,在售套数,纬度,经度,详情页链接,地图链接,rentTotal,1室房租均价
5011000015736," 1,516 ",嘉富丽苑,2003.0,21.0, 798 ," 52,675 "," 63,873 ",18.0,31.189093,121.368228,http://m.sh.lianjia.com/xiaoqu/5011000015736.html,"http://m.sh.lianjia.com/map/pos?pos=121.368228,31.189093",24.0,
5011000015738," 1,657 ",新明星花园,2004.0,117.0," 1,622 "," 56,557 "," 55,949 ",20.0,31.18104234,121.3630075,http://m.sh.lianjia.com/xiaoqu/5011000015738.html,"http://m.sh.lianjia.com/map/pos?pos=121.3630075,31.18104234",27.0,
5011000015765," 3,583 ",里昂花园,1996.0,7.0, 222 ," 62,474 "," 70,172 ",13.0,31.200264,121.403553,http://m.sh.lianjia.com/xiaoqu/5011000015765.html,"http://m.sh.lianjia.com/map/pos?pos=121.403553,31.200264",11.0,
5011000015782," 3,279 ",广海花园,2007.0,77.0, 950 ," 50,974 "," 53,566 ",10.0,31.151143,121.361066,http://m.sh.lianjia.com/xiaoqu/5011000015782.html,"http://m.sh.lianjia.com/map/pos?pos=121.361066,31.151143",14.0,
5011000015786," 5,591 ",中山元一新苑,2002.0,8.0, 90 ," 63,856 "," 87,141 ",3.0,31.204958,121.422503,http://m.sh.lianjia.com/xiaoqu/5011000015786.html,"http://m.sh.lianjia.com/map/pos?pos=121.422503,31.204958",1.0,
5011000015789," 5,775 ",长联大厦,1992.0,1.0, 170 ," 41,584 "," 76,113 ",2.0,31.21517888,121.4182115,http://m.sh.lianjia.com/xiaoqu/5011000015789.html,"http://m.sh.lianjia.com/map/pos?pos=121.4182115,31.21517888",1.0,
5011000015819," 4,994 ",圣美邸,2006.0,7.0, 194 ," 75,235 "," 86,548 ",3.0,31.197978,121.419558,http://m.sh.lianjia.com/xiaoqu/5011000015819.html,"http://m.sh.lianjia.com/map/pos?pos=121.419558,31.197978",4.0,
5011000015866," 5,989 ",绿宸家园,2002.0,120.0, 120 ," 25,456 "," 46,515 ",3.0,31.13292338,121.3422633,http://m.sh.lianjia.com/xiaoqu/5011000015866.html,"http://m.sh.lianjia.com/map/pos?pos=121.3422633,31.13292338",1.0,
5011000015880," 3,649 ",当代艺墅,2005.0,227.0, 227 ," 45,965 "," 62,607 ",5.0,31.142045,121.382026,http://m.sh.lianjia.com/xiaoqu/5011000015880.html,"http://m.sh.lianjia.com/map/pos?pos=121.382026,31.142045",,
5011000015886," 5,298 ",新上海花园洋房,2002.0,145.0, 145 ," 26,915 "," 55,272 ",2.0,31.14396538,121.3411295,http://m.sh.lianjia.com/xiaoqu/5011000015886.html,"http://m.sh.lianjia.com/map/pos?pos=121.3411295,31.14396538",1.0,
5011000015909," 4,613 ",现代缘墅,2002.0,118.0, 118 ," 38,305 "," 55,500 ",1.0,31.132394,121.382526,http://m.sh.lianjia.com/xiaoqu/5011000015909.html,"http://m.sh.lianjia.com/map/pos?pos=121.382526,31.132394",2.0,
5011000015977," 3,429 ",西郊一品花园,2000.0,57.0, 57 , -   ," 93,052 ",6.0,31.21108,121.386816,http://m.sh.lianjia.com/xiaoqu/5011000015977.html,"http://m.sh.lianjia.com/map/pos?pos=121.386816,31.21108",,
5011000015999," 5,309 ",天山四村,1995.0,54.0," 1,459 "," 68,134 "," 81,912 ",8.0,31.21822,121.409618,http://m.sh.lianjia.com/xiaoqu/5011000015999.html,"http://m.sh.lianjia.com/map/pos?pos=121.409618,31.21822",5.0,
5011000016005," 4,626 ",新泾五村,2000.0,72.0," 1,469 "," 59,047 "," 61,521 ",15.0,31.224201,121.373045,http://m.sh.lianjia.com/xiaoqu/5011000016005.html,"http://m.sh.lianjia.com/map/pos?pos=121.373045,31.224201",14.0,
5011000016016," 3,585 ",黎明花园,1999.0,99.0," 1,684 "," 46,432 "," 49,725 ",21.0,31.153192,121.354544,http://m.sh.lianjia.com/xiaoqu/5011000016016.html,"http://m.sh.lianjia.com/map/pos?pos=121.354544,31.153192",11.0,
5011000016018," 4,109 ",龙祥嘉园（公寓）,2008.0,6.0, 116 , -   ," 63,530 ",1.0,31.139291,121.389751,http://m.sh.lianjia.com/xiaoqu/5011000016018.html,"http://m.sh.lianjia.com/map/pos?pos=121.389751,31.139291",2.0,
5011000016034," 4,426 ",天山中华园,2002.0,9.0, 234 ," 70,675 "," 81,223 ",3.0,31.220324,121.390321,http://m.sh.lianjia.com/xiaoqu/5011000016034.html,"http://m.sh.lianjia.com/map/pos?pos=121.390321,31.220324",3.0,
5011000016035," 4,081 ",天台家园,2003.0,51.0, 939 ," 65,366 "," 84,796 ",8.0,31.217317,121.388565,http://m.sh.lianjia.com/xiaoqu/5011000016035.html,"http://m.sh.lianjia.com/map/pos?pos=121.388565,31.217317",11.0,
5011000016054," 3,810 ",伦敦广场,2004.0,2.0, 176 ," 47,375 "," 70,123 ",4.0,31.203236,121.403998,http://m.sh.lianjia.com/xiaoqu/5011000016054.html,"http://m.sh.lianjia.com/map/pos?pos=121.403998,31.203236",3.0,
5011000016058," 4,275 ",虹景花苑,1998.0,12.0, 171 ," 45,446 "," 83,257 ",4.0,31.208784,121.405045,http://m.sh.lianjia.com/xiaoqu/5011000016058.html,"http://m.sh.lianjia.com/map/pos?pos=121.405045,31.208784",3.0,
5011000016063," 1,415 ",龙柏城市花园,2000.0,33.0, 369 ," 33,512 "," 57,235 ",12.0,31.190828,121.371968,http://m.sh.lianjia.com/xiaoqu/5011000016063.html,"http://m.sh.lianjia.com/map/pos?pos=121.371968,31.190828",11.0,
5011000016066," 5,036 ",锦明大厦,1992.0,1.0, 155 ," 46,032 "," 54,067 ",7.0,31.210106,121.413309,http://m.sh.lianjia.com/xiaoqu/5011000016066.html,"http://m.sh.lianjia.com/map/pos?pos=121.413309,31.210106",,
5011000016067, 858 ,虹桥金斯花园,2002.0,62.0, 293 ," 56,674 "," 66,482 ",2.0,31.183631,121.383924,http://m.sh.lianjia.com/xiaoqu/5011000016067.html,"http://m.sh.lianjia.com/map/pos?pos=121.383924,31.183631",,
5011000016075," 5,513 ",仲达公寓,1997.0,5.0, 68 ," 57,798 "," 61,030 ",1.0,31.20652422,121.4208751,http://m.sh.lianjia.com/xiaoqu/5011000016075.html,"http://m.sh.lianjia.com/map/pos?pos=121.4208751,31.20652422",2.0,
5011000016077," 5,002 ",虹桥大仕馆,2001.0,14.0, 322 ," 81,357 "," 77,786 ",2.0,31.196585,121.420165,http://m.sh.lianjia.com/xiaoqu/5011000016077.html,"http://m.sh.lianjia.com/map/pos?pos=121.420165,31.196585",3.0,
5011000016081," 4,374 ",淞虹公寓,2000.0,63.0, 934 ," 59,045 "," 58,903 ",14.0,31.21932218,121.3642041,http://m.sh.lianjia.com/xiaoqu/5011000016081.html,"http://m.sh.lianjia.com/map/pos?pos=121.3642041,31.21932218",9.0,
5011000016082," 3,909 ",太阳公寓（长宁）,1994.0,9.0, 108 ," 55,456 "," 66,235 ",4.0,31.209987,121.39859,http://m.sh.lianjia.com/xiaoqu/5011000016082.html,"http://m.sh.lianjia.com/map/pos?pos=121.39859,31.209987",2.0,
5011000016083," 4,478 ",绿康公寓,2000.0,2.0, 120 ," 51,463 "," 62,597 ",2.0,31.221568,121.388158,http://m.sh.lianjia.com/xiaoqu/5011000016083.html,"http://m.sh.lianjia.com/map/pos?pos=121.388158,31.221568",2.0,
5011000016085," 5,236 ",天山商厦,1997.0,2.0, 191 ," 44,560 "," 51,857 ",5.0,31.21646444,121.4103948,http://m.sh.lianjia.com/xiaoqu/5011000016085.html,"http://m.sh.lianjia.com/map/pos?pos=121.4103948,31.21646444",,
5011000016091," 4,806 ",益同公寓,1997.0,2.0, 28 , -   ," 52,920 ",1.0,31.21548745,121.4054751,http://m.sh.lianjia.com/xiaoqu/5011000016091.html,"http://m.sh.lianjia.com/map/pos?pos=121.4054751,31.21548745",,
5011000016092," 3,459 ",景博花园,2000.0,46.0, 197 ," 61,007 "," 74,461 ",5.0,31.212828,121.377719,http://m.sh.lianjia.com/xiaoqu/5011000016092.html,"http://m.sh.lianjia.com/map/pos?pos=121.377719,31.212828",4.0,
5011000016094," 5,072 ",开城公寓,1997.0,2.0, 216 ," 71,049 "," 71,794 ",4.0,31.197554,121.420495,http://m.sh.lianjia.com/xiaoqu/5011000016094.html,"http://m.sh.lianjia.com/map/pos?pos=121.420495,31.197554",6.0,
5011000016097," 5,106 ",雍景园,2001.0,14.0, 343 ," 69,245 "," 81,219 ",9.0,31.221072,121.403133,http://m.sh.lianjia.com/xiaoqu/5011000016097.html,"http://m.sh.lianjia.com/map/pos?pos=121.403133,31.221072",4.0,
5011000016110," 5,476 ",紫云大厦,1996.0,1.0, 145 ," 49,015 "," 60,466 ",2.0,31.212446,121.416734,http://m.sh.lianjia.com/xiaoqu/5011000016110.html,"http://m.sh.lianjia.com/map/pos?pos=121.416734,31.212446",1.0,
5011000016116," 6,009 ",三盛颐景园（公寓）,2008.0,250.0," 2,876 "," 40,934 "," 43,821 ",73.0,31.128742,121.346888,http://m.sh.lianjia.com/xiaoqu/5011000016116.html,"http://m.sh.lianjia.com/map/pos?pos=121.346888,31.128742",26.0,
5011000016125," 3,477 ",维多利亚（公寓）,1996.0,3.0, 237 ," 42,682 "," 70,158 ",11.0,31.201464,121.401379,http://m.sh.lianjia.com/xiaoqu/5011000016125.html,"http://m.sh.lianjia.com/map/pos?pos=121.401379,31.201464",5.0,
5011000016150," 6,396 ",精益公寓,1992.0,2.0, 432 ," 69,589 "," 79,273 ",5.0,31.218301,121.42319,http://m.sh.lianjia.com/xiaoqu/5011000016150.html,"http://m.sh.lianjia.com/map/pos?pos=121.42319,31.218301",1.0,
5011000016199," 4,683 ",紫薇园,1994.0,22.0, 992 ," 54,045 "," 65,742 ",11.0,31.157877,121.416193,http://m.sh.lianjia.com/xiaoqu/5011000016199.html,"http://m.sh.lianjia.com/map/pos?pos=121.416193,31.157877",6.0,
5011000016206," 6,706 ",大家源新城,2002.0,18.0, 858 ," 68,651 "," 90,157 ",4.0,31.22787,121.418854,http://m.sh.lianjia.com/xiaoqu/5011000016206.html,"http://m.sh.lianjia.com/map/pos?pos=121.418854,31.22787",8.0,
5011000016211," 3,552 ",西郊豪庭,2003.0,14.0, 56 ," 65,375 "," 76,496 ",2.0,31.21218,121.387381,http://m.sh.lianjia.com/xiaoqu/5011000016211.html,"http://m.sh.lianjia.com/map/pos?pos=121.387381,31.21218",3.0,
5011000016234," 3,266 ",虹林新苑,2001.0,47.0, 342 ," 65,420 "," 67,490 ",2.0,31.21070523,121.3810848,http://m.sh.lianjia.com/xiaoqu/5011000016234.html,"http://m.sh.lianjia.com/map/pos?pos=121.3810848,31.21070523",2.0,
5011000016237," 4,718 ",海申花园,1999.0,49.0," 1,265 "," 48,374 "," 58,647 ",15.0,31.195709,121.417697,http://m.sh.lianjia.com/xiaoqu/5011000016237.html,"http://m.sh.lianjia.com/map/pos?pos=121.417697,31.195709",12.0,
5011000016238," 5,147 ",长建公寓,1998.0,9.0, 120 , -   ," 88,623 ",2.0,31.218606,121.406894,http://m.sh.lianjia.com/xiaoqu/5011000016238.html,"http://m.sh.lianjia.com/map/pos?pos=121.406894,31.218606",1.0,
5011000016239," 1,069 ",金汇花园一街坊,1995.0,86.0, 902 ," 62,441 "," 60,864 ",14.0,31.188926,121.378077,http://m.sh.lianjia.com/xiaoqu/5011000016239.html,"http://m.sh.lianjia.com/map/pos?pos=121.378077,31.188926",27.0,
5011000016240," 2,042 ",虹梅花苑,2000.0,64.0, 757 ," 59,150 "," 67,870 ",12.0,31.19668,121.385837,http://m.sh.lianjia.com/xiaoqu/5011000016240.html,"http://m.sh.lianjia.com/map/pos?pos=121.385837,31.19668",6.0,
5011000016241," 3,672 ",北虹公寓（长宁）,2000.0,20.0, 199 ," 56,003 "," 69,085 ",3.0,31.214069,121.38516,http://m.sh.lianjia.com/xiaoqu/5011000016241.html,"http://m.sh.lianjia.com/map/pos?pos=121.38516,31.214069",1.0,
5011000016243, 786 ,龙柏三村,2003.0,201.0," 2,870 "," 58,060 "," 61,495 ",26.0,31.185379,121.374867,http://m.sh.lianjia.com/xiaoqu/5011000016243.html,"http://m.sh.lianjia.com/map/pos?pos=121.374867,31.185379",37.0,
5011000016245," 2,109 ",嘉年别墅,1998.0,234.0, 234 ," 72,573 "," 81,259 ",6.0,31.195142,121.389324,http://m.sh.lianjia.com/xiaoqu/5011000016245.html,"http://m.sh.lianjia.com/map/pos?pos=121.389324,31.195142",1.0,
5011000016247, 539 ,金俊苑,2000.0,6.0, 197 ," 55,009 "," 59,102 ",4.0,31.183563,121.37705,http://m.sh.lianjia.com/xiaoqu/5011000016247.html,"http://m.sh.lianjia.com/map/pos?pos=121.37705,31.183563",6.0,
5011000016249," 3,172 ",广场大厦,1994.0,2.0, 139 ," 55,161 "," 64,577 ",3.0,31.19997911,121.3988522,http://m.sh.lianjia.com/xiaoqu/5011000016249.html,"http://m.sh.lianjia.com/map/pos?pos=121.3988522,31.19997911",4.0,
5011000016256," 4,420 ",春江锦庐,2005.0,58.0, 642 ," 58,973 "," 60,125 ",18.0,31.137471,121.393371,http://m.sh.lianjia.com/xiaoqu/5011000016256.html,"http://m.sh.lianjia.com/map/pos?pos=121.393371,31.137471",10.0,
5011000016261," 3,265 ",满庭芳花园（别墅）,2000.0,135.0, 88 ," 48,158 "," 64,325 ",5.0,31.207634,121.364932,http://m.sh.lianjia.com/xiaoqu/5011000016261.html,"http://m.sh.lianjia.com/map/pos?pos=121.364932,31.207634",,
5011000016265," 1,177 ",佳信花苑,1995.0,24.0, 348 ," 43,612 "," 49,974 ",10.0,31.187367,121.371104,http://m.sh.lianjia.com/xiaoqu/5011000016265.html,"http://m.sh.lianjia.com/map/pos?pos=121.371104,31.187367",9.0,
5011000016278," 4,126 ",虹桥明珠公寓,1998.0,2.0, 216 ," 41,033 "," 55,757 ",3.0,31.197149,121.411197,http://m.sh.lianjia.com/xiaoqu/5011000016278.html,"http://m.sh.lianjia.com/map/pos?pos=121.411197,31.197149",4.0,
5011000016293," 4,308 ",蔚蓝城市花园,2004.0,59.0," 1,427 "," 67,919 "," 75,303 ",10.0,31.156306,121.411564,http://m.sh.lianjia.com/xiaoqu/5011000016293.html,"http://m.sh.lianjia.com/map/pos?pos=121.411564,31.156306",20.0,
5011000016301," 1,445 ",南洋绿都公寓,1999.0,14.0, 240 ," 33,158 "," 65,958 ",2.0,31.19266,121.376942,http://m.sh.lianjia.com/xiaoqu/5011000016301.html,"http://m.sh.lianjia.com/map/pos?pos=121.376942,31.19266",3.0,
5011000016308," 1,400 ",龙柏二村,1997.0,186.0," 2,658 "," 58,079 "," 58,532 ",48.0,31.18806912,121.3687945,http://m.sh.lianjia.com/xiaoqu/5011000016308.html,"http://m.sh.lianjia.com/map/pos?pos=121.3687945,31.18806912",43.0,
5011000016310," 5,105 ",上海花园（公寓）,1997.0,49.0, 246 ," 40,649 "," 61,921 ",4.0,31.141955,121.410495,http://m.sh.lianjia.com/xiaoqu/5011000016310.html,"http://m.sh.lianjia.com/map/pos?pos=121.410495,31.141955",2.0,
5011000016322," 3,409 ",鹿特丹花园,1996.0,11.0, 334 ," 57,366 "," 65,514 ",18.0,31.199937,121.401757,http://m.sh.lianjia.com/xiaoqu/5011000016322.html,"http://m.sh.lianjia.com/map/pos?pos=121.401757,31.199937",7.0,
5011000016338," 4,951 ",怡桂苑,2000.0,6.0, 430 ," 67,144 "," 76,210 ",3.0,31.18181114,121.4227462,http://m.sh.lianjia.com/xiaoqu/5011000016338.html,"http://m.sh.lianjia.com/map/pos?pos=121.4227462,31.18181114",2.0,
5011000016380," 4,298 ",古北瑞仕花园,2006.0,15.0, 586 ," 98,753 "," 101,031 ",11.0,31.201621,121.410644,http://m.sh.lianjia.com/xiaoqu/5011000016380.html,"http://m.sh.lianjia.com/map/pos?pos=121.410644,31.201621",19.0,
5011000016383," 3,250 ",樱源晶舍,2005.0,11.0, 329 ," 64,035 "," 64,122 ",6.0,31.20876743,121.3677266,http://m.sh.lianjia.com/xiaoqu/5011000016383.html,"http://m.sh.lianjia.com/map/pos?pos=121.3677266,31.20876743",3.0,
5011000016460," 3,373 ",虹桥怡景苑,2002.0,68.0, 302 ," 42,763 "," 73,987 ",4.0,31.21187484,121.3801756,http://m.sh.lianjia.com/xiaoqu/5011000016460.html,"http://m.sh.lianjia.com/map/pos?pos=121.3801756,31.21187484",1.0,
5011000016470," 3,535 ",古北新城,2013.0,100.0," 2,165 "," 57,859 "," 67,599 ",30.0,31.188058,121.408729,http://m.sh.lianjia.com/xiaoqu/5011000016470.html,"http://m.sh.lianjia.com/map/pos?pos=121.408729,31.188058",23.0,
5011000016507," 6,379 ",中梅苑,2006.0,72.0," 2,407 "," 58,369 "," 65,855 ",37.0,31.135983,121.421301,http://m.sh.lianjia.com/xiaoqu/5011000016507.html,"http://m.sh.lianjia.com/map/pos?pos=121.421301,31.135983",26.0,
5011000016528," 5,031 ",新梅花苑,1997.0,87.0," 2,121 "," 49,193 "," 51,069 ",33.0,31.131081,121.393771,http://m.sh.lianjia.com/xiaoqu/5011000016528.html,"http://m.sh.lianjia.com/map/pos?pos=121.393771,31.131081",27.0,
5011000016530," 4,485 ",康健丽都,2003.0,28.0, 736 ," 64,364 "," 72,791 ",9.0,31.153593,121.411923,http://m.sh.lianjia.com/xiaoqu/5011000016530.html,"http://m.sh.lianjia.com/map/pos?pos=121.411923,31.153593",15.0,
5011000016571," 2,441 ",虹田苑,2005.0,13.0, 200 ," 57,698 "," 80,360 ",5.0,31.195833,121.393244,http://m.sh.lianjia.com/xiaoqu/5011000016571.html,"http://m.sh.lianjia.com/map/pos?pos=121.393244,31.195833",4.0,
5011000016584," 4,667 ",天山公寓,1999.0,2.0, 223 ," 57,131 "," 70,093 ",6.0,31.218278,121.399658,http://m.sh.lianjia.com/xiaoqu/5011000016584.html,"http://m.sh.lianjia.com/map/pos?pos=121.399658,31.218278",4.0,
5011000016593," 5,313 ",虹东小区,1991.0,6.0, 727 ," 51,971 "," 69,665 ",5.0,31.202652,121.420756,http://m.sh.lianjia.com/xiaoqu/5011000016593.html,"http://m.sh.lianjia.com/map/pos?pos=121.420756,31.202652",5.0,
5011000016597," 4,623 ",协和小区（协和路699弄）,2002.0,31.0, 372 ," 63,449 ", -   ,1.0,31.22113,121.362179,http://m.sh.lianjia.com/xiaoqu/5011000016597.html,"http://m.sh.lianjia.com/map/pos?pos=121.362179,31.22113",8.0,
5011000016604," 3,976 ",金色贝拉维,2007.0,17.0, 680 ," 93,659 "," 102,017 ",14.0,31.199912,121.408162,http://m.sh.lianjia.com/xiaoqu/5011000016604.html,"http://m.sh.lianjia.com/map/pos?pos=121.408162,31.199912",25.0,
5011000016618," 4,192 ",水霞小区,1996.0,88.0," 1,701 "," 74,475 "," 78,965 ",13.0,31.21479623,121.3965191,http://m.sh.lianjia.com/xiaoqu/5011000016618.html,"http://m.sh.lianjia.com/map/pos?pos=121.3965191,31.21479623",19.0,
5011000016653," 4,108 ",桂莘小区,1997.0,37.0, 496 ," 66,334 "," 71,024 ",15.0,31.165988,121.413506,http://m.sh.lianjia.com/xiaoqu/5011000016653.html,"http://m.sh.lianjia.com/map/pos?pos=121.413506,31.165988",6.0,
5011000016666," 2,561 ",鼎邦丽池（公寓）,2003.0,12.0, 91 ," 87,556 "," 94,096 ",6.0,31.203745,121.380025,http://m.sh.lianjia.com/xiaoqu/5011000016666.html,"http://m.sh.lianjia.com/map/pos?pos=121.380025,31.203745",1.0,
5011000016671," 6,030 ",罗秀苑,2001.0,85.0," 1,073 "," 39,550 "," 55,089 ",6.0,31.136063,121.417028,http://m.sh.lianjia.com/xiaoqu/5011000016671.html,"http://m.sh.lianjia.com/map/pos?pos=121.417028,31.136063",8.0,
5011000016672," 3,116 ",御墅花园（别墅）,2003.0,128.0, 128 ," 77,356 "," 83,782 ",3.0,31.209397,121.377766,http://m.sh.lianjia.com/xiaoqu/5011000016672.html,"http://m.sh.lianjia.com/map/pos?pos=121.377766,31.209397",,
5011000016676," 4,151 ",华丽家族古北花园,2005.0,14.0, 444 ," 89,462 "," 102,743 ",6.0,31.199759,121.410122,http://m.sh.lianjia.com/xiaoqu/5011000016676.html,"http://m.sh.lianjia.com/map/pos?pos=121.410122,31.199759",5.0,
5011000016677," 4,349 ",古宋小区,1996.0,62.0, 853 ," 74,274 "," 83,500 ",7.0,31.21681,121.396133,http://m.sh.lianjia.com/xiaoqu/5011000016677.html,"http://m.sh.lianjia.com/map/pos?pos=121.396133,31.21681",9.0,
5011000016690," 4,005 ",铭晖西郊苑,2004.0,49.0, 640 ," 43,171 "," 74,196 ",4.0,31.218133,121.381073,http://m.sh.lianjia.com/xiaoqu/5011000016690.html,"http://m.sh.lianjia.com/map/pos?pos=121.381073,31.218133",2.0,
5011000016704," 5,668 ",嘉和花苑,2004.0,67.0," 1,202 "," 67,104 "," 68,389 ",12.0,31.133142,121.409059,http://m.sh.lianjia.com/xiaoqu/5011000016704.html,"http://m.sh.lianjia.com/map/pos?pos=121.409059,31.133142",19.0,
5011000016743," 4,594 ",海叶公寓,1999.0,10.0, 132 ," 35,532 "," 64,576 ",2.0,31.19450738,121.4169169,http://m.sh.lianjia.com/xiaoqu/5011000016743.html,"http://m.sh.lianjia.com/map/pos?pos=121.4169169,31.19450738",2.0,
5011000016761," 6,018 ",虹桥国际大厦,2007.0,3.0, 163 ," 61,349 "," 79,688 ",2.0,31.222751,121.414678,http://m.sh.lianjia.com/xiaoqu/5011000016761.html,"http://m.sh.lianjia.com/map/pos?pos=121.414678,31.222751",1.0,
5011000016775," 4,371 ",南洋新都,2002.0,35.0, 852 ," 75,681 "," 84,726 ",13.0,31.220291,121.38872,http://m.sh.lianjia.com/xiaoqu/5011000016775.html,"http://m.sh.lianjia.com/map/pos?pos=121.38872,31.220291",14.0,
5011000016777," 3,364 ",中星雅苑,1997.0,16.0, 124 ," 44,419 "," 75,816 ",3.0,31.20867482,121.3908933,http://m.sh.lianjia.com/xiaoqu/5011000016777.html,"http://m.sh.lianjia.com/map/pos?pos=121.3908933,31.20867482",1.0,
5011000016780," 1,161 ",俊领国际酒店公寓,2006.0,1.0, 120 ," 32,266 "," 45,600 ",5.0,31.18650354,121.3704357,http://m.sh.lianjia.com/xiaoqu/5011000016780.html,"http://m.sh.lianjia.com/map/pos?pos=121.3704357,31.18650354",2.0,
5011000016790," 3,397 ",明珠大楼,2005.0,2.0, 65 ," 31,632 "," 45,199 ",6.0,31.20237632,121.3995863,http://m.sh.lianjia.com/xiaoqu/5011000016790.html,"http://m.sh.lianjia.com/map/pos?pos=121.3995863,31.20237632",1.0,
5011000016802," 3,325 ",东湖小区,1997.0,16.0, 204 ," 66,823 "," 77,002 ",3.0,31.204012,121.39695,http://m.sh.lianjia.com/xiaoqu/5011000016802.html,"http://m.sh.lianjia.com/map/pos?pos=121.39695,31.204012",4.0,
5011000016805," 4,983 ",紫藤苑,2001.0,12.0, 276 ," 55,829 "," 88,243 ",2.0,31.156127,121.418446,http://m.sh.lianjia.com/xiaoqu/5011000016805.html,"http://m.sh.lianjia.com/map/pos?pos=121.418446,31.156127",,
5011000016807," 4,808 ",长发虹桥公寓,2005.0,6.0, 238 ," 74,857 "," 81,913 ",9.0,31.203916,121.414816,http://m.sh.lianjia.com/xiaoqu/5011000016807.html,"http://m.sh.lianjia.com/map/pos?pos=121.414816,31.203916",12.0,
5011000016869," 2,425 ",君悦花园,1996.0,5.0, 112 ," 37,041 "," 59,857 ",7.0,31.198543,121.389921,http://m.sh.lianjia.com/xiaoqu/5011000016869.html,"http://m.sh.lianjia.com/map/pos?pos=121.389921,31.198543",3.0,
5011000016871," 4,767 ",大金更小区,1991.0,60.0," 1,432 "," 72,450 "," 75,519 ",13.0,31.214968,121.405486,http://m.sh.lianjia.com/xiaoqu/5011000016871.html,"http://m.sh.lianjia.com/map/pos?pos=121.405486,31.214968",1.0,
5011000016876," 2,069 ",虹桥中园,2007.0,16.0, 480 ," 53,136 "," 65,464 ",16.0,31.198843,121.376079,http://m.sh.lianjia.com/xiaoqu/5011000016876.html,"http://m.sh.lianjia.com/map/pos?pos=121.376079,31.198843",12.0,
5011000016881," 3,571 ",沙申新村,1999.0,31.0, 726 ," 34,271 "," 50,182 ",5.0,31.176637,121.345423,http://m.sh.lianjia.com/xiaoqu/5011000016881.html,"http://m.sh.lianjia.com/map/pos?pos=121.345423,31.176637",6.0,
5011000016887," 5,882 ",虹桥新城,2002.0,38.0," 1,202 "," 69,969 "," 79,331 ",17.0,31.222184,121.413399,http://m.sh.lianjia.com/xiaoqu/5011000016887.html,"http://m.sh.lianjia.com/map/pos?pos=121.413399,31.222184",23.0,
5011000016889," 5,503 ",虹桥万博花园,2005.0,17.0," 1,096 "," 80,666 "," 95,651 ",7.0,31.223185,121.406732,http://m.sh.lianjia.com/xiaoqu/5011000016889.html,"http://m.sh.lianjia.com/map/pos?pos=121.406732,31.223185",27.0,
5011000016893," 4,945 ",天山河畔花园,2008.0,25.0," 1,964 "," 75,694 "," 87,550 ",43.0,31.222624,121.397672,http://m.sh.lianjia.com/xiaoqu/5011000016893.html,"http://m.sh.lianjia.com/map/pos?pos=121.397672,31.222624",43.0,
5011000016897," 6,641 ",罗阳一村,2001.0,115.0," 1,447 "," 52,331 "," 52,472 ",28.0,31.128636,121.418002,http://m.sh.lianjia.com/xiaoqu/5011000016897.html,"http://m.sh.lianjia.com/map/pos?pos=121.418002,31.128636",14.0,
